"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","regulation"
"277",0,1.11319925622478,0.768,0.62,0,"A2","SLC25A37","Upregulated"
"278",0,1.06996855804925,0.828,0.706,0,"A2","RNF213","Upregulated"
"279",0,1.05190460190929,0.876,0.823,0,"A2","INTS6","Upregulated"
"280",0,1.05167557267217,0.865,0.716,0,"A2","LINC02432","Upregulated"
"281",0,1.01264500846588,0.807,0.78,0,"A2","IFRD1","Upregulated"
"282",0,1.00215700263952,0.829,0.641,0,"A2","ANKRD36","Upregulated"
"283",0,1.268907621261,0.952,0.797,0,"A2.1","F3","Upregulated"
"284",0,1.26274960430071,0.986,0.917,0,"A2.1","C15orf48","Upregulated"
"285",0,1.82881436157839,0.934,0.77,0,"A4","MT1G","Upregulated"
"286",0,1.76594443896265,0.997,0.966,0,"A4","REG3A","Upregulated"
"287",0,1.52720691525168,0.994,0.939,0,"A4","REG1B","Upregulated"
"288",0,1.5234800548338,0.967,0.78,0,"A4","ALB","Upregulated"
"289",0,1.43000325926543,0.998,0.917,0,"A4","PLA2G1B","Upregulated"
"290",0,1.35535094965718,0.998,0.879,0,"A4","CPB1","Upregulated"
"291",0,1.32763730543322,0.736,0.39,0,"A4","GP2","Upregulated"
"292",0,1.30601464625676,1,0.997,0,"A4","PRSS1","Upregulated"
"293",0,1.24278461331167,0.977,0.856,0,"A4","TMEM97","Upregulated"
"294",0,1.17541111783986,0.992,0.901,0,"A4","CELA3A","Upregulated"
"295",0,1.12925993298258,1,1,0,"A4","REG1A","Upregulated"
"296",0,1.02142316283093,0.779,0.639,0,"A4","FGG","Upregulated"
"297",0,1.0061332432099,1,1,0,"A4","PRSS2","Upregulated"
"298",0,1.07682363468082,0.994,0.949,0,"A5","CLPS","Upregulated"
"299",0,1.07517826689568,0.979,0.875,0,"A5","CPB1","Upregulated"
"300",0,1.02988078359564,1,1,0,"A5","PRSS2","Upregulated"
"301",0,3.43922071484449,0.996,0.788,0,"A7","MT1G","Upregulated"
"302",0,2.35366186758161,1,0.998,0,"A7","PRSS1","Upregulated"
"303",0,2.24816548672337,0.934,0.745,0,"A7","MT1X","Upregulated"
"304",0,2.18325718788746,0.998,0.911,0,"A7","CELA3A","Upregulated"
"305",0,2.17983085712776,1,0.892,0,"A7","CPB1","Upregulated"
"306",0,1.88738624607628,0.831,0.423,0,"A7","MT1H","Upregulated"
"307",0,1.84816736660674,1,1,0,"A7","PRSS2","Upregulated"
"308",0,1.77826402120316,0.956,0.753,0,"A7","MT2A","Upregulated"
"309",0,1.6718275321224,0.999,0.926,0,"A7","PLA2G1B","Upregulated"
"310",0,1.65555891375483,1,0.944,0,"A7","CTRB1","Upregulated"
"311",0,1.65547179057348,0.937,0.74,0,"A7","MT1E","Upregulated"
"312",0,1.58517007544088,0.995,0.906,0,"A7","PRSS3","Upregulated"
"313",0,1.5316385853938,0.992,0.777,0,"A7","CELA3B","Upregulated"
"314",0,1.52452956050194,0.998,0.945,0,"A7","REG1B","Upregulated"
"315",0,1.33149384947251,0.972,0.801,0,"A7","ALB","Upregulated"
"316",0,1.28949982589531,0.966,0.607,0,"A7","LYZ","Upregulated"
"317",0,1.27454356204199,0.977,0.756,0,"A7","CPA2","Upregulated"
"318",0,1.25636276160504,1,1,0,"A7","REG1A","Upregulated"
"319",0,1.22761437223613,1,0.97,0,"A7","REG3A","Upregulated"
"320",0,1.17298274522485,0.977,0.724,0,"A7","PNLIP","Upregulated"
"321",0,1.15460673306285,0.999,0.957,0,"A7","CLPS","Upregulated"
"322",0,1.12391447727467,1,0.982,0,"A7","CTRB2","Upregulated"
"323",0,1.10012122385203,0.991,0.841,0,"A7","CPA1","Upregulated"
"324",0,1.08385272500519,0.833,0.313,0,"A7","REG3G","Upregulated"
"325",0,1.04399326281979,0.992,0.869,0,"A7","TMEM97","Upregulated"
"326",4.44064282330466e-250,1.2297492626592,0.839,0.586,8.88128564660932e-247,"A7","MT1F","Upregulated"
"327",1.82457744393496e-229,1.09979482522109,0.783,0.428,3.64915488786992e-226,"A7","GP2","Upregulated"
"328",0,4.34189054869418,0.929,0.341,0,"S","LGALS1","Upregulated"
"329",0,4.0654042144544,0.956,0.755,0,"S","MT2A","Upregulated"
"330",0,4.01664527060117,0.897,0.4,0,"S","COL1A1","Upregulated"
"331",0,3.70756804991003,0.94,0.455,0,"S","COL1A2","Upregulated"
"332",0,3.62867334574268,0.952,0.563,0,"S","TIMP1","Upregulated"
"333",0,3.20274815098491,0.918,0.623,0,"S","EMP3","Upregulated"
"334",0,3.11231601092491,0.911,0.6,0,"S","FN1","Upregulated"
"335",0,2.96283510341373,0.936,0.577,0,"S","COL6A3","Upregulated"
"336",0,2.88656769234873,0.904,0.463,0,"S","COL6A2","Upregulated"
"337",0,2.83051494530735,0.892,0.43,0,"S","CTHRC1","Upregulated"
"338",0,2.76556129921347,0.871,0.438,0,"S","APOD","Upregulated"
"339",0,2.67654659917061,0.878,0.322,0,"S","BGN","Upregulated"
"340",0,2.60248656831859,0.917,0.435,0,"S","COL6A1","Upregulated"
"341",0,2.33640458140697,0.9,0.534,0,"S","PRRX1","Upregulated"
"342",0,2.28738344003642,0.915,0.469,0,"S","FAP","Upregulated"
"343",6.50049000209263e-308,3.50563788391329,0.891,0.453,1.30009800041853e-304,"S","COL3A1","Upregulated"
"344",5.0963175883186e-306,1.50886741748205,0.767,0.13,1.01926351766372e-302,"S","CDH11","Upregulated"
"345",1.82297141004511e-297,2.6836689397621,0.926,0.532,3.64594282009023e-294,"S","VIM","Upregulated"
"346",6.26531121243291e-297,1.77805628736556,0.874,0.613,1.25306224248658e-293,"S","PLAC9","Upregulated"
"347",1.60726752262477e-295,2.83164481742834,0.929,0.648,3.21453504524955e-292,"S","CALD1","Upregulated"
"348",7.03158360829475e-294,2.73830891757988,0.854,0.299,1.40631672165895e-290,"S","SPARC","Upregulated"
"349",9.71522567035696e-288,2.38629525149172,0.84,0.299,1.94304513407139e-284,"S","MMP2","Upregulated"
"350",1.4408903663532e-286,3.46455652654231,0.915,0.679,2.88178073270639e-283,"S","C11orf96","Upregulated"
"351",8.58871153185057e-280,1.16483622740523,0.821,0.397,1.71774230637011e-276,"S","SCG2","Upregulated"
"352",1.05848520678629e-268,2.31873923784414,0.973,0.849,2.11697041357259e-265,"S","CD99","Upregulated"
"353",1.18052301223121e-259,1.38085180547592,0.874,0.569,2.36104602446243e-256,"S","MMP14","Upregulated"
"354",7.07371610293212e-257,1.91237936356848,0.845,0.526,1.41474322058642e-253,"S","COL15A1","Upregulated"
"355",4.77301900185894e-256,2.64979887565738,0.855,0.505,9.54603800371788e-253,"S","TPM2","Upregulated"
"356",8.97333806570778e-250,2.46108920677034,0.825,0.429,1.79466761314156e-246,"S","SFRP2","Upregulated"
"357",1.59162544871145e-246,1.36474271077445,0.81,0.427,3.1832508974229e-243,"S","HTRA1","Upregulated"
"358",3.32459767134723e-237,1.82995042265468,0.978,0.895,6.64919534269446e-234,"S","SEPT7","Upregulated"
"359",6.10441427513079e-236,1.63695840404972,0.87,0.613,1.22088285502616e-232,"S","PLAUR","Upregulated"
"360",1.4173775303349e-233,1.20430817399943,0.807,0.504,2.8347550606698e-230,"S","COL5A2","Upregulated"
"361",7.04605981607873e-231,1.07068388766666,0.78,0.424,1.40921196321575e-227,"S","ANTXR1","Upregulated"
"362",1.95127486193301e-229,1.98957234568545,0.856,0.705,3.90254972386601e-226,"S","TGFBI","Upregulated"
"363",4.45033833385962e-228,1.54654770337293,0.772,0.352,8.90067666771923e-225,"S","ACTA2","Upregulated"
"364",6.1020092947071e-228,1.55128898341844,0.765,0.335,1.22040185894142e-224,"S","THBS2","Upregulated"
"365",6.03818929963595e-225,1.62026566684104,0.881,0.683,1.20763785992719e-221,"S","FXYD5","Upregulated"
"366",2.64274036677132e-224,3.05107530834373,0.869,0.702,5.28548073354263e-221,"S","S100A4","Upregulated"
"367",3.5772227893412e-224,2.09309657547767,0.767,0.112,7.1544455786824e-221,"S","PDGFRB","Upregulated"
"368",3.83073077042791e-221,1.33163788648019,0.751,0.33,7.66146154085582e-218,"S","CRISPLD2","Upregulated"
"369",2.5741190051025e-219,1.07795826215171,0.767,0.459,5.148238010205e-216,"S","BIRC5","Upregulated"
"370",2.77180850814954e-219,1.78984190168022,0.951,0.719,5.54361701629907e-216,"S","SELENOM","Upregulated"
"371",5.94577095456046e-217,1.67705826312184,0.992,0.96,1.18915419091209e-213,"S","ITGB1","Upregulated"
"372",7.08689674385106e-217,1.71697091834806,0.977,0.878,1.41737934877021e-213,"S","TPM4","Upregulated"
"373",1.15016192675179e-208,1.15415059203338,0.787,0.455,2.30032385350359e-205,"S","LRP1","Upregulated"
"374",7.4994481636559e-204,1.47365192384086,0.997,0.987,1.49988963273118e-200,"S","S100A6","Upregulated"
"375",4.63214846476586e-201,1.41665572222355,0.873,0.662,9.26429692953172e-198,"S","MYL9","Upregulated"
"376",1.63260606999642e-200,1.16217992180279,0.732,0.202,3.26521213999283e-197,"S","LUM","Upregulated"
"377",1.53631510395845e-197,2.22004921905161,0.793,0.515,3.0726302079169e-194,"S","MGP","Upregulated"
"378",5.10402655019185e-197,1.23428074898071,0.754,0.375,1.02080531003837e-193,"S","COL5A1","Upregulated"
"379",3.07855759979116e-196,1.65538951047366,0.94,0.599,6.15711519958232e-193,"S","IGFBP7","Upregulated"
"380",2.62726402418606e-190,2.45959946541455,0.747,0.368,5.25452804837213e-187,"S","IL11","Upregulated"
"381",1.41341028935948e-189,1.37584907742788,0.874,0.715,2.82682057871896e-186,"S","COL4A2","Upregulated"
"382",9.38732066076031e-187,1.56944302764304,0.859,0.527,1.87746413215206e-183,"S","CYTOR","Upregulated"
"383",1.82191346384919e-185,1.30283520555543,0.792,0.397,3.64382692769838e-182,"S","CALU","Upregulated"
"384",3.01599770564814e-185,1.97083662798912,0.763,0.476,6.03199541129628e-182,"S","TNC","Upregulated"
"385",5.84652512426739e-185,2.09285434211959,0.74,0.409,1.16930502485348e-181,"S","INHBA","Upregulated"
"386",1.51413522778249e-184,1.76747514922754,0.971,0.87,3.02827045556497e-181,"S","H2AFZ","Upregulated"
"387",1.94446571027352e-184,1.0329320572652,0.8,0.481,3.88893142054703e-181,"S","A1BG","Upregulated"
"388",7.13677316716134e-184,1.09942684842506,0.72,0.292,1.42735463343227e-180,"S","HAS2","Upregulated"
"389",7.9467982380452e-184,1.22559217186415,0.87,0.736,1.58935964760904e-180,"S","ELK3","Upregulated"
"390",2.58044142910117e-183,2.68163824491422,0.74,0.246,5.16088285820234e-180,"S","IGFBP5","Upregulated"
"391",4.29174758440115e-182,2.24849252029271,0.762,0.315,8.58349516880229e-179,"S","DCN","Upregulated"
"392",1.71513128156298e-178,1.59757562982219,0.751,0.34,3.43026256312597e-175,"S","IGFBP4","Upregulated"
"393",1.38361989071713e-174,1.30804878889104,0.787,0.594,2.76723978143425e-171,"S","MAP1B","Upregulated"
"394",2.44003342579205e-174,1.37916548121539,0.96,0.789,4.8800668515841e-171,"S","SH3BGRL3","Upregulated"
"395",5.61976471830119e-173,2.77590504219055,0.767,0.458,1.12395294366024e-169,"S","TNFAIP6","Upregulated"
"396",1.64365492032926e-170,1.73123052392167,0.778,0.602,3.28730984065851e-167,"S","PTGDS","Upregulated"
"397",3.48471820936416e-167,1.32567802601086,0.911,0.644,6.96943641872832e-164,"S","LDHB","Upregulated"
"398",1.9162724559745e-166,1.58016860037437,0.877,0.648,3.83254491194901e-163,"S","MDK","Upregulated"
"399",5.45939177713127e-165,1.11585301964668,0.762,0.421,1.09187835542625e-161,"S","SPHK1","Upregulated"
"400",7.93320001303637e-165,1.09707972583692,0.687,0.16,1.58664000260727e-161,"S","CD248","Upregulated"
"401",4.52453649011388e-159,1.11786191458696,0.725,0.437,9.04907298022776e-156,"S","CFD","Upregulated"
"402",7.64141638946155e-157,1.3109507563081,0.698,0.165,1.52828327789231e-153,"S","THY1","Upregulated"
"403",2.50057463335388e-155,1.35299746669661,0.692,0.358,5.00114926670777e-152,"S","FGF7","Upregulated"
"404",4.71485894144317e-153,1.24360407209134,0.78,0.549,9.42971788288633e-150,"S","RUNX1","Upregulated"
"405",8.05826867630754e-153,1.32700992910824,0.863,0.559,1.61165373526151e-149,"S","CTSL","Upregulated"
"406",3.21933914616764e-151,1.48414373174923,0.769,0.475,6.43867829233527e-148,"S","PLIN2","Upregulated"
"407",1.43305888581342e-150,1.24364339060045,0.869,0.69,2.86611777162684e-147,"S","RALA","Upregulated"
"408",4.30187574931859e-147,1.23078878237427,0.692,0.264,8.60375149863719e-144,"S","SCG5","Upregulated"
"409",6.16925018088721e-146,1.08828974511836,0.782,0.598,1.23385003617744e-142,"S","SERPINH1","Upregulated"
"410",1.39273937873837e-145,1.40435016736888,0.683,0.261,2.78547875747674e-142,"S","LINC01705","Upregulated"
"411",4.34892508232867e-144,1.6937182258709,0.829,0.631,8.69785016465735e-141,"S","GNG11","Upregulated"
"412",2.18713650106729e-142,1.21582369283824,0.896,0.812,4.37427300213458e-139,"S","IFI16","Upregulated"
"413",3.3045131145177e-140,1.21634001666489,0.834,0.577,6.6090262290354e-137,"S","MXRA7","Upregulated"
"414",1.94792508414366e-139,1.52467470916936,0.642,0.274,3.89585016828733e-136,"S","CSF3","Upregulated"
"415",1.05784954506289e-135,1.0702223851144,0.748,0.614,2.11569909012577e-132,"S","FRMD6","Upregulated"
"416",2.84046468226913e-135,1.25267915914165,0.93,0.868,5.68092936453826e-132,"S","ANXA5","Upregulated"
"417",3.70133975846215e-135,1.06588598932591,0.715,0.437,7.40267951692429e-132,"S","ZEB1","Upregulated"
"418",4.08227381372141e-134,1.13027022541311,0.851,0.621,8.16454762744283e-131,"S","TIMP2","Upregulated"
"419",2.71814200642456e-133,1.82790451003468,0.952,0.874,5.43628401284912e-130,"S","ID3","Upregulated"
"420",2.87202234372673e-129,1.35258380499547,0.724,0.532,5.74404468745346e-126,"S","VCAN","Upregulated"
"421",1.98720142056893e-128,1.39469617399404,0.706,0.379,3.97440284113786e-125,"S","SPON2","Upregulated"
"422",2.79457150077796e-119,1.48279189345094,0.722,0.479,5.58914300155591e-116,"S","CAV1","Upregulated"
"423",6.03904108423624e-118,1.13850241736849,0.747,0.59,1.20780821684725e-114,"S","ADAM12","Upregulated"
"424",5.55542390037979e-115,1.1160483743271,0.962,0.925,1.11108478007596e-111,"S","DDX21","Upregulated"
"425",2.14254226950083e-111,1.019714970877,0.703,0.416,4.28508453900167e-108,"S","FSTL1","Upregulated"
"426",9.43245410668508e-111,1.24314404514575,0.748,0.547,1.88649082133702e-107,"S","ANXA1","Upregulated"
"427",1.70094211670425e-109,1.03421825782597,0.672,0.433,3.4018842334085e-106,"S","PDGFRA","Upregulated"
"428",3.35968567828698e-108,1.00996767610593,0.953,0.874,6.71937135657397e-105,"S","MARCKS","Upregulated"
"429",3.82720246918866e-108,1.44424562836411,0.717,0.602,7.65440493837732e-105,"S","CCDC80","Upregulated"
"430",1.45056172783302e-107,1.13022148062559,0.688,0.533,2.90112345566603e-104,"S","PLAU","Upregulated"
"431",8.60907551463525e-106,1.4053210990847,0.68,0.492,1.72181510292705e-102,"S","NRP2","Upregulated"
"432",9.90780915103281e-102,1.29235736098706,0.773,0.609,1.98156183020656e-98,"S","RND3","Upregulated"
"433",5.03827769159596e-98,1.73111325860759,0.643,0.372,1.00765553831919e-94,"S","GREM1","Upregulated"
"434",1.3677197441205e-93,1.08501664877837,0.736,0.475,2.73543948824101e-90,"S","GYPC","Upregulated"
"435",1.15663764793909e-92,1.09169199939173,0.713,0.564,2.31327529587818e-89,"S","HMGB2","Upregulated"
"436",1.83167102300496e-90,1.01296153923821,0.625,0.351,3.66334204600992e-87,"S","PTGES","Upregulated"
"437",1.55419512089033e-89,1.0167301416835,0.767,0.478,3.10839024178067e-86,"S","TUBA1B","Upregulated"
"438",1.57553080172788e-88,1.20453309743979,0.673,0.431,3.15106160345577e-85,"S","PDLIM2","Upregulated"
"439",7.10818919030432e-84,1.07756887228293,0.658,0.287,1.42163783806086e-80,"S","CAVIN3","Upregulated"
"440",5.84939972472805e-72,1.50422751390648,0.658,0.467,1.16987994494561e-68,"S","TAGLN","Upregulated"
"441",1.41940068519624e-70,1.09112579620457,0.717,0.698,2.83880137039248e-67,"S","PDLIM4","Upregulated"
"442",1.94881822397141e-68,1.15707060974393,0.643,0.504,3.89763644794282e-65,"S","SERPINE1","Upregulated"
"443",5.7756255598858e-65,1.16886317407911,0.663,0.56,1.15512511197716e-61,"S","MAFB","Upregulated"
"444",1.21484745957768e-64,1.03286848905276,0.577,0.266,2.42969491915537e-61,"S","EMILIN1","Upregulated"
"445",3.01853359679399e-54,1.02371707185231,0.646,0.565,6.03706719358799e-51,"S","PCOLCE","Upregulated"
"446",9.04931173594852e-34,1.3441338773008,0.562,0.448,1.8098623471897e-30,"S","IL6","Upregulated"
"447",2.10851498241498e-23,1.0573954540751,0.521,0.378,4.21702996482996e-20,"S","TDO2","Upregulated"
"448",3.7222369381544e-22,1.27778126715845,0.534,0.439,7.44447387630881e-19,"S","TIMP3","Upregulated"
"449",9.10706409502161e-20,1.30849606267369,0.51,0.314,1.82141281900432e-16,"S","G0S2","Upregulated"
"450",1.91616336685404e-15,1.09893885333318,0.529,0.47,3.83232673370808e-12,"S","POSTN","Upregulated"
"451",7.45098122078704e-08,1.15697746945358,0.468,0.398,0.000149019624415741,"S","PTTG1","Upregulated"
"452",2.90113806074897e-06,1.04822067340194,0.424,0.294,0.00580227612149794,"S","TMEM158","Upregulated"
"453",2.75141075665395e-05,1.26235606772224,0.491,0.554,0.055028215133079,"S","CENPF","Upregulated"
"454",1.47799057493751e-301,1.61601352592393,0.766,0.117,2.95598114987502e-298,"M","MSR1","Upregulated"
"455",8.07095497293644e-297,3.99918189130384,0.925,0.395,1.61419099458729e-293,"M","FCER1G","Upregulated"
"456",2.72609307067288e-292,4.66462865244443,0.948,0.702,5.45218614134577e-289,"M","S100A4","Upregulated"
"457",7.15946552785872e-284,4.04685280472618,0.921,0.539,1.43189310557174e-280,"M","APOC1","Upregulated"
"458",9.62897413250071e-272,6.46752785174478,0.912,0.383,1.92579482650014e-268,"M","APOE","Upregulated"
"459",2.61597199068634e-264,2.44986887636368,0.886,0.497,5.23194398137268e-261,"M","ITGAX","Upregulated"
"460",3.53391311680338e-249,4.20561373663407,0.873,0.416,7.06782623360677e-246,"M","CCL3","Upregulated"
"461",1.04516143075039e-242,1.48144344175561,0.78,0.23,2.09032286150078e-239,"M","TNFRSF1B","Upregulated"
"462",7.60371083573629e-226,1.94367840878587,0.855,0.561,1.52074216714726e-222,"M","PTPRE","Upregulated"
"463",1.03282314939581e-217,3.57415481521039,0.85,0.314,2.06564629879161e-214,"M","LAPTM5","Upregulated"
"464",1.51551812233252e-216,3.40268351046636,0.837,0.29,3.03103624466504e-213,"M","TYROBP","Upregulated"
"465",3.01712180837451e-216,2.88300664199729,0.871,0.598,6.03424361674902e-213,"M","IFI30","Upregulated"
"466",1.85184262415718e-213,3.6152254346903,0.846,0.397,3.70368524831435e-210,"M","S100A8","Upregulated"
"467",6.62415020998924e-206,3.05302112274706,0.826,0.458,1.32483004199785e-202,"M","CYBB","Upregulated"
"468",1.10393750998414e-201,1.16865009620132,0.794,0.362,2.20787501996828e-198,"M","SLC16A3","Upregulated"
"469",1.91081642481521e-195,1.87063766916012,0.991,0.986,3.82163284963042e-192,"M","FTL","Upregulated"
"470",5.97195045305355e-187,1.76438037113737,0.792,0.275,1.19439009061071e-183,"M","GMFG","Upregulated"
"471",5.5142007025618e-180,1.58759377651199,0.776,0.316,1.10284014051236e-176,"M","BCL2A1","Upregulated"
"472",7.02914542530578e-175,2.64156686785137,0.871,0.545,1.40582908506116e-171,"M","CTSB","Upregulated"
"473",8.76552795291542e-169,1.58105679006736,0.83,0.445,1.75310559058308e-165,"M","GK","Upregulated"
"474",1.94201297683292e-161,2.4704994628003,0.807,0.428,3.88402595366585e-158,"M","CAPG","Upregulated"
"475",5.86875223975771e-159,1.25084909660635,0.826,0.546,1.17375044795154e-155,"M","TFPT","Upregulated"
"476",1.35122352701484e-157,2.71144093967469,0.789,0.514,2.70244705402968e-154,"M","ALOX5AP","Upregulated"
"477",4.41265899403052e-156,1.99927815474816,0.746,0.226,8.82531798806103e-153,"M","GPNMB","Upregulated"
"478",3.63702854834656e-155,3.48779192797421,0.8,0.532,7.27405709669312e-152,"M","IL1B","Upregulated"
"479",8.55125839487184e-146,1.37279689343902,0.778,0.571,1.71025167897437e-142,"M","PRDM1","Upregulated"
"480",9.62023669588548e-144,1.27594499235361,0.995,0.987,1.9240473391771e-140,"M","S100A6","Upregulated"
"481",6.81383241004873e-135,2.29989176548531,0.987,0.934,1.36276648200975e-131,"M","CXCL8","Upregulated"
"482",8.96513917474286e-135,1.65866547754278,0.782,0.583,1.79302783494857e-131,"M","EPB41L3","Upregulated"
"483",1.1881744238372e-133,1.83412777523607,0.771,0.627,2.3763488476744e-130,"M","LCP1","Upregulated"
"484",4.48093910727231e-130,1.97786833500494,0.789,0.475,8.96187821454463e-127,"M","PLIN2","Upregulated"
"485",5.55211122959733e-128,1.99665890930379,0.782,0.624,1.11042224591947e-124,"M","EMP3","Upregulated"
"486",1.94886410019379e-126,3.9241046332682,0.75,0.439,3.89772820038759e-123,"M","CCL4","Upregulated"
"487",2.9503877640568e-125,1.87062120975775,0.755,0.343,5.90077552811361e-122,"M","LGALS1","Upregulated"
"488",3.45965440841591e-124,2.82638387524264,0.844,0.56,6.91930881683181e-121,"M","CTSL","Upregulated"
"489",3.85632704636529e-117,2.09073762957587,0.71,0.301,7.71265409273058e-114,"M","SRGN","Upregulated"
"490",7.06848183767369e-117,1.80515613591831,0.637,0.067,1.41369636753474e-113,"M","C1QC","Upregulated"
"491",1.70941294742062e-113,2.92225563090917,0.735,0.322,3.41882589484125e-110,"M","MS4A7","Upregulated"
"492",6.41218964848285e-109,1.75853526366341,0.739,0.565,1.28243792969657e-105,"M","SLC11A1","Upregulated"
"493",7.01670752293905e-106,1.74485871328574,0.807,0.533,1.40334150458781e-102,"M","VIM","Upregulated"
"494",2.96214995733979e-104,1.7402038644375,0.979,0.931,5.92429991467959e-101,"M","C15orf48","Upregulated"
"495",1.42999311715952e-101,1.52192389121698,0.843,0.722,2.85998623431905e-98,"M","MRPS6","Upregulated"
"496",2.10239933890541e-97,1.16240638942045,0.68,0.359,4.20479867781082e-94,"M","SEMA6B","Upregulated"
"497",9.69622899799492e-96,1.50235213457888,0.678,0.428,1.93924579959898e-92,"M","IL7R","Upregulated"
"498",6.09284127468037e-93,1.1216162462774,0.66,0.243,1.21856825493607e-89,"M","BASP1","Upregulated"
"499",2.79980346965224e-88,3.15302694407038,0.703,0.453,5.59960693930447e-85,"M","CD14","Upregulated"
"500",4.49448329748014e-86,2.58677891930758,0.75,0.614,8.98896659496029e-83,"M","PLAUR","Upregulated"
"501",1.60617750850651e-85,1.90144013437323,0.699,0.427,3.21235501701301e-82,"M","CD68","Upregulated"
"502",2.30407653033297e-85,1.56670732479702,0.678,0.401,4.60815306066593e-82,"M","PTPRC","Upregulated"
"503",8.61277862931283e-83,1.32406512452593,0.653,0.368,1.72255572586257e-79,"M","ITGB2","Upregulated"
"504",7.42907148316794e-79,1.30700056578989,0.628,0.126,1.48581429663359e-75,"M","PLEK","Upregulated"
"505",5.03333825174072e-78,3.46115462897672,0.106,0.14,1.00666765034814e-74,"M","CCL17","Upregulated"
"506",6.34977951256e-75,1.54798781361733,0.631,0.421,1.269955902512e-71,"M","MMP1","Upregulated"
"507",1.11379278218695e-73,1.36513767275004,0.742,0.411,2.2275855643739e-70,"M","GLUL","Upregulated"
"508",4.36860446375313e-70,1.31651791529668,0.658,0.467,8.73720892750626e-67,"M","CCL5","Upregulated"
"509",1.56991278330703e-67,1.08656180156855,0.626,0.242,3.13982556661406e-64,"M","CD53","Upregulated"
"510",1.30292800479414e-66,1.89837668514955,0.78,0.809,2.60585600958827e-63,"M","ABCA1","Upregulated"
"511",1.3123641777552e-65,1.74439906640778,0.59,0.088,2.6247283555104e-62,"M","MMP9","Upregulated"
"512",2.90374020540284e-62,1.10567797175222,0.605,0.328,5.80748041080568e-59,"M","IRAK3","Upregulated"
"513",7.36657134344485e-62,1.07953864681825,0.22,0.194,1.47331426868897e-58,"M","CCL4L2","Upregulated"
"514",2.81499136793428e-61,1.38412572882715,0.646,0.489,5.62998273586856e-58,"M","LSP1","Upregulated"
"515",3.62396298692839e-60,1.24742607947494,0.646,0.41,7.24792597385677e-57,"M","RGS10","Upregulated"
"516",7.25418753218754e-48,1.10316298369177,0.699,0.684,1.45083750643751e-44,"M","FXYD5","Upregulated"
"517",1.03502869937239e-47,1.16439860868037,0.653,0.38,2.07005739874477e-44,"M","TYMP","Upregulated"
"518",1.65744814273666e-47,1.0863657349948,0.589,0.274,3.31489628547333e-44,"M","TMEM176B","Upregulated"
"519",5.82335655773039e-45,1.22074242042369,0.78,0.682,1.16467131154608e-41,"M","PKM","Upregulated"
"520",4.02441877439277e-43,2.23251988685541,0.615,0.438,8.04883754878554e-40,"M","AIF1","Upregulated"
"521",6.6292664044795e-40,1.06923435349073,0.571,0.314,1.3258532808959e-36,"M","G0S2","Upregulated"
"522",5.29401668954564e-39,1.21396128272486,0.524,0.152,1.05880333790913e-35,"M","CCL3L1","Upregulated"
"523",4.86258071878006e-38,1.27711367989914,0.637,0.548,9.72516143756012e-35,"M","ANXA1","Upregulated"
"524",1.74688380247142e-36,1.65112861929667,0.689,0.682,3.49376760494284e-33,"M","SNX10","Upregulated"
"525",5.87305099148383e-35,1.3038839599534,0.676,0.509,1.17461019829677e-31,"M","PYCARD","Upregulated"
"526",4.94259934011041e-33,1.41427795619269,0.551,0.418,9.88519868022082e-30,"M","S100B","Upregulated"
"527",2.26337450877154e-32,1.22804987047789,0.614,0.557,4.52674901754309e-29,"M","FABP5","Upregulated"
"528",1.30584259742135e-31,1.22088909195783,0.698,0.702,2.6116851948427e-28,"M","SLC5A3","Upregulated"
"529",2.92226902805325e-30,1.825262572098,0.614,0.537,5.8445380561065e-27,"M","CXCL5","Upregulated"
"530",7.22526996942113e-30,1.20880784640927,0.567,0.402,1.44505399388423e-26,"M","SAMSN1","Upregulated"
"531",1.21698729339084e-29,1.48609429661665,0.585,0.4,2.43397458678168e-26,"M","ARL4C","Upregulated"
"532",2.83983568263123e-29,1.02074625868032,0.621,0.699,5.67967136526246e-26,"M","HCK","Upregulated"
"533",1.41142816809332e-28,1.85217186982214,0.71,0.612,2.82285633618663e-25,"M","LYZ","Upregulated"
"534",2.20911392612934e-28,2.18424298307139,0.558,0.422,4.41822785225868e-25,"M","ACP5","Upregulated"
"535",8.45659321943698e-27,1.34077762670218,0.567,0.337,1.6913186438874e-23,"M","S100A9","Upregulated"
"536",4.36241208792467e-25,1.0847217278465,0.603,0.595,8.72482417584935e-22,"M","NCF2","Upregulated"
"537",2.32906856417895e-24,1.04252876117819,0.497,0.162,4.6581371283579e-21,"M","PLA2G7","Upregulated"
"538",4.60353032128279e-24,1.21645930484105,0.56,0.413,9.20706064256558e-21,"M","AKR1B1","Upregulated"
"539",5.5339774204197e-22,1.05630738037213,0.628,0.706,1.10679548408394e-18,"M","TGFBI","Upregulated"
"540",1.70565358848229e-21,1.04216782243153,0.533,0.254,3.41130717696459e-18,"M","CLEC7A","Upregulated"
"541",8.39956729009645e-19,1.23272331215924,0.689,0.603,1.67991345801929e-15,"M","GCHFR","Upregulated"
"542",5.29717567107259e-18,1.48956762449806,0.578,0.556,1.05943513421452e-14,"M","PLEKHO1","Upregulated"
"543",1.18801529875915e-17,1.11525164120732,0.549,0.417,2.3760305975183e-14,"M","RAB31","Upregulated"
